X,Y
1577307744.0,8.11084
1577307750.6315262,6.690218218016457
1577307757.2630527,6.248068243128062
1577307763.894579,6.781487749023867
1577307770.5261052,5.8142404229075195
1577307777.1576316,7.110988961180687
1577307783.7891579,2.535304731489849
1577307790.4206843,4.803626989008332
1577307797.0522106,3.718890882629108
1577307803.6837368,7.216296973934651
1577307810.3152633,0.6610130137050667
1577307816.9467895,3.02262404433403
1577307823.5783157,7.6448748617589475
1577307830.2098422,7.272871736156082
1577307836.8413684,7.30879704500494
1577307843.472895,8.614209020375728
1577307850.1044211,9.7268420044384
1577307856.7359474,9.5420131836586
1577307863.3674738,9.885725980038165
1577307869.999,12.470994
