X,Y
1577307154.0,7.9739075
1577307157.3157895,7.3348710879136325
1577307160.631579,6.3018387331814765
1577307163.9473684,6.916898806363201
1577307167.2631578,4.737514330302524
1577307170.5789473,1.2994170713905335
1577307173.8947368,1.1228611073270798
1577307177.2105262,3.449438753571415
1577307180.5263157,6.182572507191467
1577307183.8421052,6.39894944583931
1577307187.1578948,6.454242927728987
1577307190.4736843,4.085767671487999
1577307193.7894738,2.282813397536349
1577307197.1052632,5.037380036527348
1577307200.4210527,7.263676313241482
1577307203.7368422,8.493860854348183
1577307207.0526316,8.63884493751645
1577307210.368421,3.9176800321723935
1577307213.6842105,4.926154729069042
1577307217.0,7.9478407
