X,Y
1577307059.0,3.3633473
1577307060.5789473,2.7785830599321364
1577307062.1578948,2.887954084857941
1577307063.7368422,4.184731798115731
1577307065.3157895,5.972875205237746
1577307066.8947368,6.504787295295476
1577307068.4736843,6.73327639181099
1577307070.0526316,6.870340142018938
1577307071.631579,7.126687984464168
1577307073.2105262,7.2451483141397235
1577307074.7894738,6.755833101802802
1577307076.368421,7.595109900592089
1577307077.9473684,8.11189439584639
1577307079.5263157,8.049252090579987
1577307081.1052632,8.502262767003536
1577307082.6842105,9.013805529123784
1577307084.2631578,8.848374789767265
1577307085.8421052,8.949503301649093
1577307087.4210527,9.099341315104962
1577307089.0,9.143273
