X,Y
1577307475.0,8.20541
1577307477.8421052,8.046998716755152
1577307480.6842105,5.394271509493827
1577307483.5263157,5.637682442492485
1577307486.368421,7.176623711352587
1577307489.2105262,8.183650043794154
1577307492.0526316,7.425118155432034
1577307494.8947368,5.486437295038319
1577307497.7368422,1.56590832098341
1577307500.5789473,0.03611536079198742
1577307503.4210527,0.029672210214516166
1577307506.2631578,0.24269584406814576
1577307509.1052632,3.2942635803156852
1577307511.9473684,4.77296429995718
1577307514.7894738,6.255025052170515
1577307517.631579,6.367744298799276
1577307520.4736843,7.935537797530555
1577307523.3157895,8.083198953457593
1577307526.1578948,7.60631613113296
1577307529.0,6.9746823
