X,Y
1577307694.0,8.834878
1577307696.5789473,8.03188301038909
1577307699.1578948,8.00454506672001
1577307701.7368422,8.144530739207267
1577307704.3157895,8.52162810487628
1577307706.8947368,8.765057465053559
1577307709.4736843,7.347473218919754
1577307712.0526316,5.0316597277592185
1577307714.631579,3.3231167406527997
1577307717.2105262,3.643487622220659
1577307719.7894738,4.184703200355863
1577307722.368421,4.59643711851573
1577307724.9473684,5.047529950800515
1577307727.5263157,6.246996655741882
1577307730.1052632,6.046263385221529
1577307732.6842105,7.862846777876902
1577307735.2631578,8.661611425434113
1577307737.8421052,8.008907531958819
1577307740.4210527,7.746673240941143
1577307743.0,8.179146
