X,Y
1577307218.0,8.011112
1577307220.7368422,8.632436184790611
1577307223.4736843,9.930959839891434
1577307226.2105262,9.135099424696445
1577307228.9473684,3.922769744522095
1577307231.6842105,3.940854991630125
1577307234.4210527,4.027003395107675
1577307237.1578948,3.7622778948198556
1577307239.8947368,4.245253747820377
1577307242.631579,5.365168892708302
1577307245.368421,5.802665828492737
1577307248.1052632,5.333477193605185
1577307250.8421052,5.700695470659137
1577307253.5789473,6.101984907245135
1577307256.3157895,5.330883183323598
1577307259.0526316,2.312375580908847
1577307261.7894738,5.529173488583279
1577307264.5263157,7.233794261807251
1577307267.2631578,8.12637346587658
1577307270.0,8.231132
