X,Y
1577307429.0,8.209956
1577307431.368421,7.600692397031212
1577307433.7368422,5.384730738669872
1577307436.1052632,5.489100853914929
1577307438.4736843,5.678153925852776
1577307440.8421052,5.621825832716346
1577307443.2105262,5.887607938445735
1577307445.5789473,6.639119109699226
1577307447.9473684,6.581224728701067
1577307450.3157895,5.686639690139055
1577307452.6842105,5.082935995762825
1577307455.0526316,6.80797905290842
1577307457.4210527,6.85978813551991
1577307459.7894738,4.8971969540688995
1577307462.1578948,2.2711418192372324
1577307464.5263157,4.611924902062607
1577307466.8947368,6.503560062864113
1577307469.2631578,7.934603136660576
1577307471.631579,7.837335565493488
1577307474.0,8.196498
