X,Y
1577307644.0,8.221901
1577307646.5789473,8.39332752379489
1577307649.1578948,8.356792670282125
1577307651.7368422,6.730265302627182
1577307654.3157895,4.532383474806786
1577307656.8947368,5.346633327067566
1577307659.4736843,6.459706875740815
1577307662.0526316,5.235409606614351
1577307664.631579,5.590685719596196
1577307667.2105262,4.990848982165932
1577307669.7894738,4.434048922052646
1577307672.368421,4.888448240548707
1577307674.9473684,6.118969298743725
1577307677.5263157,6.786462311944771
1577307680.1052632,7.044505366175604
1577307682.6842105,7.561916795046544
1577307685.2631578,7.415285227728558
1577307687.8421052,7.8756093637580875
1577307690.4210527,8.106671589772702
1577307693.0,8.779916
