X,Y
1577395745.0,7.226363
1577395748.5789473,7.7230768255680085
1577395752.1578948,8.942897769222498
1577395755.7368422,7.93667592755127
1577395759.3157895,7.849909940501475
1577395762.8947368,6.930908668281221
1577395766.4736843,3.163586554105377
1577395770.0526316,1.3721328548058749
1577395773.631579,4.276388478615808
1577395777.2105262,6.564935747855974
1577395780.7894738,6.041584300541902
1577395784.368421,2.590041071521139
1577395787.9473684,2.309420475739145
1577395791.5263157,4.361072965696144
1577395795.1052632,4.568575244436121
1577395798.6842105,2.6402952456793307
1577395802.2631578,4.874253709515572
1577395805.8421052,6.186915403003168
1577395809.4210527,7.27633294023794
1577395813.0,7.9862323
