X,Y
1577395814.0,7.643541
1577395817.1052632,7.16816725710578
1577395820.2105262,7.2099152123422146
1577395823.3157895,4.448165686081219
1577395826.4210527,1.5515969743502378
1577395829.5263157,2.5306078555158615
1577395832.631579,4.039134705314589
1577395835.7368422,6.889195096914291
1577395838.8421052,7.241853802857637
1577395841.9473684,6.623289949188185
1577395845.0526316,2.418564957021594
1577395848.1578948,2.5595648683774708
1577395851.2631578,4.18926801731205
1577395854.368421,5.463026535633087
1577395857.4736843,6.691917406362724
1577395860.5789473,8.090155571805452
1577395863.6842105,8.062931247630166
1577395866.7894738,3.276454267979312
1577395869.8947368,4.935092986611795
1577395873.0,6.601066
