X,Y
1577396198.0,8.875564
1577396201.7894738,8.757864835716248
1577396205.5789473,8.980905160176277
1577396209.368421,6.682992599009355
1577396213.1578948,6.991402687781954
1577396216.9473684,7.529121526175356
1577396220.7368422,4.380669848952961
1577396224.5263157,7.862386899017715
1577396228.3157895,8.806431369894504
1577396232.1052632,8.944629032086372
1577396235.8947368,10.411940816566945
1577396239.6842105,7.094157137552976
1577396243.4736843,0.9825672782241058
1577396247.2631578,2.710426106981659
1577396251.0526316,5.100185662821519
1577396254.8421052,6.546641879185247
1577396258.631579,6.202534673739672
1577396262.4210527,8.06992479958973
1577396266.2105262,8.855770144957543
1577396270.0,8.730286
