X,Y
1577396031.0,6.982409
1577396034.5789473,6.27535114918518
1577396038.1578948,5.371284850627423
1577396041.7368422,4.329945657255172
1577396045.3157895,5.328258530208445
1577396048.8947368,6.168472914881992
1577396052.4736843,6.109171970703507
1577396056.0526316,5.995829911524249
1577396059.631579,4.5945760745412825
1577396063.2105262,4.9986511753034595
1577396066.7894738,5.226588176169777
1577396070.368421,6.0397760595355034
1577396073.9473684,7.929868157127189
1577396077.5263157,7.394103760613441
1577396081.1052632,7.427790295593071
1577396084.6842105,6.549273526914597
1577396088.2631578,6.84789963620615
1577396091.8421052,6.981865770802903
1577396095.4210527,8.283344869484186
1577396099.0,8.798009
