,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577221435.0,-27.717398616379896,-51.110962004831485,4.197357,4.093401381880687,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1577221436.0,-27.71739192032763,-51.111003088347786,4.100171,4.118933518727773,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2,1577221437.0,-27.71738632284117,-51.11103756802999,3.4018052,3.4564063926252384,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3,1577221438.0,-27.717382128544983,-51.11107279274328,2.967225,3.504722588046639,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4,1577221439.0,-27.71738866807253,-51.11110924533012,2.9433165,3.667171007879515,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5,1577221440.0,-27.717387325989385,-51.111142543668585,2.6234539,3.2871581021451672,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6,1577221441.0,-27.71738565033661,-51.11117681889205,2.4759667,3.38522632295272,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7,1577221442.0,-27.717385095327312,-51.111211186781446,2.826275,3.3898262891278867,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8,1577221443.0,-27.717384070065727,-51.111238739456375,2.2756028,2.7195445670669542,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,1577221444.0,-27.717382537358745,-51.11126133008536,1.8528427,2.234291849089781,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10,1577221445.0,-27.71737910206285,-51.11128026175368,1.9785178,1.905405589945076,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,1577221446.0,-27.71737836067661,-51.111305787757686,2.1313927,2.518645935749386,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,1577221447.0,-27.717374414016984,-51.11132720965853,2.1199634,2.157365597778976,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13,1577221448.0,-27.717371426895035,-51.11135209330881,2.128458,2.4761836245987907,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14,1577221449.0,-27.71736941095046,-51.1113838562564,3.0663671,3.140332479406924,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15,1577221450.0,-27.717365646909883,-51.11142346814022,3.823959,3.928623143555264,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16,1577221451.0,-27.71735803752499,-51.11146090740303,3.6413991,3.787226574964397,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
17,1577221452.0,-27.717347378082483,-51.1114969743735,3.2834866,3.747841947874565,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18,1577221453.0,-27.71733958633069,-51.11154049522453,4.373171,4.377902034490282,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,1577221454.0,-27.71733949846657,-51.11159718384803,5.3336926,5.59048954513082,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20,1577221455.0,-27.717338077687025,-51.11164381817515,4.4003177,4.601647390947314,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,1577221456.0,-27.717337942701644,-51.1116872821763,3.580384,4.2863301924013655,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,1577221457.0,-27.71734005259692,-51.11172898956508,4.810048,4.11971167152142,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,1577221458.0,-27.71734271174525,-51.11176717645443,4.4732103,3.777400461161792,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
