X,Y
1577219193.0,6.9727683
1577219196.2631578,5.794999379411792
1577219199.5263157,4.997296575307846
1577219202.7894738,5.826086271195054
1577219206.0526316,6.327252579789471
1577219209.3157895,2.8465524210340023
1577219212.5789473,1.7491317491374017
1577219215.8421052,3.450859494768858
1577219219.1052632,5.621825575152397
1577219222.368421,6.036728735857248
1577219225.631579,6.16489333749609
1577219228.8947368,5.47356129371047
1577219232.1578948,2.2102935844121454
1577219235.4210527,2.369886408702731
1577219238.6842105,5.081974395196557
1577219241.9473684,6.777876875580787
1577219245.2105262,7.756506497916365
1577219248.4736843,7.3903471108942025
1577219251.7368422,5.352504143116951
1577219255.0,4.470934
