X,Y
1577219670.0,5.6778884
1577219673.1052632,6.487420615044069
1577219676.2105262,6.887628781477928
1577219679.3157895,7.095217926571274
1577219682.4210527,7.340544991716695
1577219685.5263157,7.489436172038841
1577219688.631579,6.775178331435919
1577219691.7368422,5.576183544532204
1577219694.8421052,2.211840744718671
1577219697.9473684,1.0012159057192993
1577219701.0526316,3.3876503943873644
1577219704.1578948,3.530717393674731
1577219707.2631578,5.080391159478856
1577219710.368421,4.256537522507858
1577219713.4736843,3.5310735094610215
1577219716.5789473,5.064599690707397
1577219719.6842105,6.805615519568706
1577219722.7894738,7.409713507607794
1577219725.8947368,7.172858091175032
1577219729.0,7.323677
