X,Y
1577219317.0,7.2467203
1577219319.2631578,7.081358790351867
1577219321.5263157,6.716708987427521
1577219323.7894738,6.497183531843018
1577219326.0526316,6.375404725592375
1577219328.3157895,5.8276886939110515
1577219330.5789473,5.075847457152796
1577219332.8421052,3.9622088901695967
1577219335.1052632,3.3143014666413304
1577219337.368421,2.9762820155151366
1577219339.631579,4.051979667989158
1577219341.8947368,5.225704852187825
1577219344.1578948,6.293019841940499
1577219346.4210527,7.137869878332138
1577219348.6842105,5.481537656430364
1577219350.9473684,5.059676486053872
1577219353.2105262,6.09593004865675
1577219355.4736843,6.259120904052544
1577219357.7368422,6.010401449099255
1577219360.0,6.2828894
