X,Y
1577219779.0,9.446098
1577219781.631579,9.090284165448189
1577219784.2631578,8.543365062458038
1577219786.8947368,8.464362046037673
1577219789.5263157,8.718781578193665
1577219792.1578948,8.637359582022906
1577219794.7894738,7.049414710726857
1577219797.4210527,4.5267192056229115
1577219800.0526316,3.4547120964647533
1577219802.6842105,3.9306367213206768
1577219805.3157895,4.189955083966089
1577219807.9473684,4.5879964939879185
1577219810.5789473,5.039617278213
1577219813.2105262,5.26687196072607
1577219815.8421052,5.326726272377133
1577219818.4736843,5.7450707928400035
1577219821.1052632,6.071670214100504
1577219823.7368422,6.338485474433899
1577219826.368421,6.211513476327896
1577219829.0,6.4897413
