X,Y
1577219648.0,7.68452
1577219649.1052632,7.694738426995468
1577219650.2105262,7.663293621972322
1577219651.3157895,7.760989894285679
1577219652.4210527,7.622872333647919
1577219653.5263157,7.065495716268349
1577219654.631579,6.56215122385869
1577219655.7368422,6.798771982082462
1577219656.8421052,6.968684831062006
1577219657.9473684,7.261972862351108
1577219659.0526316,7.224290604871631
1577219660.1578948,7.167993945728373
1577219661.2631578,6.813765430845261
1577219662.368421,6.300279511656284
1577219663.4736843,5.423355134444809
1577219664.5789473,4.180633647189832
1577219665.6842105,3.6029150089778663
1577219666.7894738,3.8639456123258116
1577219667.8947368,4.833625988293266
1577219669.0,5.282435
