X,Y
1577219130.999,8.808947
1577219134.209579,8.793108712242127
1577219137.420158,9.092089280685425
1577219140.6307368,9.589042746513368
1577219143.8413157,8.52615728100586
1577219147.051895,8.339560819717885
1577219150.2624738,7.6558192061357495
1577219153.4730527,4.657253543271708
1577219156.6836317,2.2949279668455365
1577219159.8942106,5.845222591912389
1577219163.1047895,7.870591028803348
1577219166.3153684,5.605169990099191
1577219169.5259473,1.5676962869425535
1577219172.7365263,4.265630839560628
1577219175.9471052,5.383068400341273
1577219179.1576843,3.4112849923957347
1577219182.3682632,4.378259150625181
1577219185.5788422,5.892040117352009
1577219188.789421,5.9723578203102115
1577219192.0,6.671583
