X,Y
1577219256.0,5.456931
1577219259.1578948,7.187219298923493
1577219262.3157895,6.755131999531269
1577219265.4736843,6.988603045446205
1577219268.631579,7.277090323386669
1577219271.7894738,5.977148461829733
1577219274.9473684,1.5936884906139135
1577219278.1052632,1.8491785973193646
1577219281.2631578,2.840433457166767
1577219284.4210527,3.915326883654928
1577219287.5789473,4.359415373379898
1577219290.7368422,5.9745342127466206
1577219293.8947368,6.789471151057816
1577219297.0526316,6.78600696945479
1577219300.2105262,5.370284996373534
1577219303.368421,4.856383031510878
1577219306.5263157,2.565560502012825
1577219309.6842105,3.726368396878934
1577219312.8421052,5.089177407018304
1577219316.0,7.1241207
