X,Y
1577219730.0,7.533592
1577219732.5263157,7.670899874983788
1577219735.0526316,7.477174560428453
1577219737.5789473,4.831116731752658
1577219740.1052632,3.2117349566073417
1577219742.631579,4.327404071847963
1577219745.1578948,4.451787679372167
1577219747.6842105,5.494894265111923
1577219750.2105262,6.635835617537976
1577219752.7368422,6.090714577355194
1577219755.2631578,4.168907673149681
1577219757.7894738,3.6021320583254575
1577219760.3157895,5.108140541097927
1577219762.8421052,6.8278688466537005
1577219765.368421,7.513926053249359
1577219767.8947368,8.651476179085256
1577219770.4210527,8.308218581543684
1577219772.9473684,8.786077095484972
1577219775.4736843,8.942433684999466
1577219778.0,9.267166
