X,Y
1577219361.0,6.628256
1577219365.5789473,7.5827018601280445
1577219370.1578948,7.12992139427731
1577219374.7368422,4.1631404586286545
1577219379.3157895,2.25571744592669
1577219383.8947368,5.040732637907505
1577219388.4736843,5.5258782532552715
1577219393.0526316,4.329673159900784
1577219397.631579,4.386715373882771
1577219402.2105262,3.6895480735671997
1577219406.7894738,3.4304253009101866
1577219411.368421,3.8088696812644005
1577219415.9473684,0.9785639269212127
1577219420.5263157,0.017501332191417696
1577219425.1052632,3.2537072955864432
1577219429.6842105,4.636616702020311
1577219434.2631578,6.3511591409225465
1577219438.8421052,6.055085315594387
1577219443.4210527,6.483646723268437
1577219448.0,6.2526045
