X,Y
1577221435.0,4.197357
1577221436.2105262,3.953146682395982
1577221437.4210527,3.2188240358915805
1577221438.631579,2.9521248953368664
1577221439.8421052,2.6739585571763516
1577221441.0526316,2.4944039921347376
1577221442.2631578,2.6813612907979962
1577221443.4736843,2.075347973349953
1577221444.6842105,1.9388309278928042
1577221445.8947368,2.115300593753195
1577221447.1052632,2.120857569060612
1577221448.3157895,2.4246398092834234
1577221449.5263157,3.4650996028951644
1577221450.7368422,3.689441169784069
1577221451.9473684,3.3023241134736296
1577221453.1578948,4.524832413739777
1577221454.368421,4.9898176134174825
1577221455.5789473,3.9256192935493233
1577221456.7894738,4.551171476432801
1577221458.0,4.4732103
