X,Y
1577222303.0,21.27368
1577222304.9473684,21.379432577166796
1577222306.8947368,21.513483046960356
1577222308.8421052,21.58714741751742
1577222310.7894738,21.502603571111916
1577222312.7368422,21.325533203534125
1577222314.6842105,20.965686628463267
1577222316.631579,20.460628217900755
1577222318.5789473,20.2033941100986
1577222320.5263157,20.051418264881132
1577222322.4736843,20.046148420764922
1577222324.4210527,20.074761895047665
1577222326.368421,20.008812053731443
1577222328.3157895,20.072509841923953
1577222330.2631578,20.16178473430729
1577222332.2105262,20.256708729848146
1577222334.1578948,20.342583473212482
1577222336.1052632,20.467677579736712
1577222338.0526316,20.53761931606078
1577222340.0,20.479212
