X,Y
1577221645.0,7.031773
1577221649.9473684,6.12845561284542
1577221654.8947368,6.170713900443792
1577221659.8421052,5.532139226909209
1577221664.7894738,6.052109300730753
1577221669.7368422,5.8684597372431755
1577221674.6842105,4.929934819883394
1577221679.631579,4.573043913486242
1577221684.5789473,5.167393916487693
1577221689.5263157,9.639863837945938
1577221694.4736843,9.869031106075287
1577221699.4210527,13.421597184529542
1577221704.368421,15.336887838902092
1577221709.3157895,16.578669368866443
1577221714.2631578,15.606236058192252
1577221719.2105262,15.071860613711118
1577221724.1578948,16.30402092522526
1577221729.1052632,17.159653623637197
1577221734.0526316,16.558493913060904
1577221739.0,18.00151
