X,Y
1577222027.0,7.945652
1577222027.9473684,7.420187494564295
1577222028.8947368,5.974664277075767
1577222029.8421052,5.094722232505084
1577222030.7894738,4.581612452528143
1577222031.7368422,4.061274971446037
1577222032.6842105,3.5734028411664727
1577222033.631579,3.2133970133665564
1577222034.5789473,2.9828020436772347
1577222035.5263157,2.937885161502457
1577222036.4736843,3.33157233967247
1577222037.4210527,4.185193320054006
1577222038.368421,5.221101038712121
1577222039.3157895,6.146241570371389
1577222040.2631578,6.760900866690063
1577222041.2105262,7.275784851697016
1577222042.1578948,7.718754119099021
1577222043.1052632,8.046107625262499
1577222044.0526316,8.297113588486434
1577222045.0,8.537172
