X,Y
1577221916.0,9.942388
1577221921.7894738,8.426218821943044
1577221927.5789473,9.395033314598917
1577221933.368421,8.490956167056083
1577221939.1578948,9.673784102145076
1577221944.9473684,8.084765566278218
1577221950.7368422,6.009505409444428
1577221956.5263157,6.8795230405485155
1577221962.3157895,4.9860928678125624
1577221968.1052632,2.8458118516736506
1577221973.8947368,3.945653561467123
1577221979.6842105,6.147210220159268
1577221985.4736843,5.12910050547924
1577221991.2631578,1.6630542046238899
1577221997.0526316,5.047445632518745
1577222002.8421052,6.419657474818158
1577222008.631579,5.826931013097286
1577222014.4210527,5.891912392758369
1577222020.2105262,5.517168094308948
1577222026.0,8.009702
