X,Y
1577397505.999,5.0856056
1577397508.7358422,3.4492823162527086
1577397511.4726844,3.9068895364120486
1577397514.2095263,3.7975258356176855
1577397516.9463685,3.165723025305748
1577397519.6832106,4.300020667796445
1577397522.4200528,3.5987054982680085
1577397525.156895,4.604660473120689
1577397527.8937368,4.057259419522095
1577397530.630579,4.3302082764121055
1577397533.3674212,5.112754368210315
1577397536.1042633,5.651323856930256
1577397538.8411052,6.165969931820751
1577397541.5779474,5.841140217836857
1577397544.3147895,5.42603430615809
1577397547.0516317,5.955913217645049
1577397549.7884738,6.305270019416905
1577397552.5253158,5.4502890962917325
1577397555.262158,5.654966414980984
1577397557.999,6.7390165
