X,Y
1577397327.999,3.6226504
1577397330.262158,3.9672023379321097
1577397332.5253158,3.741592639130783
1577397334.7884738,3.836146042848706
1577397337.0516317,3.0181987481364727
1577397339.3147895,3.0416065317219974
1577397341.5779474,2.6301338988967418
1577397343.8411052,2.215239689312339
1577397346.1042633,1.6286461110918047
1577397348.3674212,3.1221838226516723
1577397350.630579,3.4774353190165996
1577397352.8937368,4.118160295683241
1577397355.156895,4.211028013123393
1577397357.4200528,4.509322134984755
1577397359.6832106,4.225632052249527
1577397361.9463685,3.651058629212022
1577397364.2095263,3.639631960169935
1577397366.4726844,3.4327719062942506
1577397368.7358422,3.9422067036483766
1577397370.999,4.36427
