X,Y
1577398027.999,10.710421
1577398038.4200528,9.749132902146577
1577398048.8411052,10.051045524756432
1577398059.262158,10.39759931304407
1577398069.6832106,14.95675342946124
1577398080.1042633,16.22359083014679
1577398090.5253158,15.99957601625061
1577398100.9463685,18.54710567477536
1577398111.3674212,19.286078527078153
1577398121.7884738,17.61545458608556
1577398132.2095263,21.45711712745881
1577398142.630579,21.678485050609588
1577398153.0516317,20.86404407109666
1577398163.4726844,22.202148927131653
1577398173.8937368,22.258961056673527
1577398184.3147895,22.36886505180192
1577398194.7358422,23.43617499999809
1577398205.156895,22.213589933468818
1577398215.5779474,23.279982984040263
1577398225.999,26.103355
