X,Y
1577397976.999,8.945684
1577397979.630579,9.253130423128605
1577397982.262158,7.650393543480397
1577397984.8937368,7.046692792092085
1577397987.5253158,6.174248310266495
1577397990.156895,5.558072075170923
1577397992.7884738,6.644428979076862
1577397995.4200528,6.248322183677697
1577397998.0516317,4.444434829622675
1577398000.6832106,5.88753803503263
1577398003.3147895,8.359505830673458
1577398005.9463685,10.250077672816992
1577398008.5779474,9.981203456142188
1577398011.2095263,10.333173899193763
1577398013.8411052,9.970032861912728
1577398016.4726844,9.722920262547493
1577398019.1042633,9.814128110265017
1577398021.7358422,10.232437431956292
1577398024.3674212,10.645293476782799
1577398026.999,10.697392
