X,Y
1577397803.999,10.536862
1577397809.7358422,12.150449120327949
1577397815.4726844,9.851306924150467
1577397821.2095263,5.166450125572752
1577397826.9463685,8.30841326141572
1577397832.6832106,8.195788684825898
1577397838.4200528,9.01325347833538
1577397844.156895,8.552636967071056
1577397849.8937368,7.0047159397314545
1577397855.630579,7.668120977637673
1577397861.3674212,6.633877819387197
1577397867.1042633,5.16593481353488
1577397872.8411052,6.367664059981823
1577397878.5779474,7.320446423309017
1577397884.3147895,3.9787246864173174
1577397890.0516317,6.046568280141305
1577397895.7884738,7.707773686789155
1577397901.5253158,7.127036586182594
1577397907.262158,6.576956305444241
1577397912.999,8.316194
