X,Y
1577397922.999,7.355423
1577397925.7884738,7.358018402134038
1577397928.5779474,6.983151554285168
1577397931.3674212,7.485811376140117
1577397934.156895,8.241559784062623
1577397936.9463685,8.189139469691277
1577397939.7358422,7.4671931050829885
1577397942.5253158,6.693426773205757
1577397945.3147895,4.798600230765318
1577397948.1042633,3.6394112767290117
1577397950.8937368,5.5276791156922345
1577397953.6832106,6.551505528862238
1577397956.4726844,7.01842517757225
1577397959.262158,7.485367206665898
1577397962.0516317,7.377988109583711
1577397964.8411052,7.005096927353668
1577397967.630579,4.774351225668478
1577397970.4200528,4.725370222061014
1577397973.2095263,7.221778671172118
1577397975.999,8.911076
