X,Y
1577397635.999,17.338778
1577397639.156895,16.795049023865225
1577397642.3147895,18.059467734825372
1577397645.4726844,18.55916748846245
1577397648.630579,18.859026533660412
1577397651.7884738,17.449467433148623
1577397654.9463685,16.236171589465616
1577397658.1042633,16.043502507991313
1577397661.262158,14.844063338793754
1577397664.4200528,13.83180631209731
1577397667.5779474,11.889702771680831
1577397670.7358422,12.452945706560135
1577397673.8937368,14.07767500418663
1577397677.0516317,15.868972882806062
1577397680.2095263,17.56920463671565
1577397683.3674212,17.726612056820393
1577397686.5253158,18.14377615834427
1577397689.6832106,17.118289257354377
1577397692.8411052,16.34695494061208
1577397695.999,17.512575
