X,Y
1577396271.0,8.830761
1577396273.0,8.355326
1577396275.0,8.353978
1577396277.0,6.701639
1577396279.0,5.270792
1577396281.0,4.915809
1577396283.0,5.701835
1577396285.0,6.7956953
1577396287.0,6.7993
1577396289.0,7.047693
1577396291.0,6.032936
1577396293.0,4.53376
1577396295.0,5.6902604
1577396297.0,7.584691
1577396299.0,8.106952
1577396301.0,8.911115
1577396303.0,9.804044
1577396305.0,9.538687
1577396307.0,9.546815
1577396309.0,9.566082
