timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,time_seconds,seconds,Time,Minutes
1577220691,-27.71780346,-51.09885741,979.758061,16,173.99516,0.20164786,12,gps,1,1.6,1.9,3.6,,,,81,,0,0,0.0,1709.52,28.49
1577220692,-27.71781045,-51.09887507,988.0716866,12,170.69283,0.08750985,12,gps,0.9,1.4,1.7,3.6,,,,81,,1.905784014,1.002000093,1.0,,
1577220693,-27.71781827,-51.09888586,988.190402,12,255.83438,0.11696843,12,gps,0.9,1.5,1.7,3.6,,,,81,,1.372244684,1.003000021,2.0,,
1577220694,-27.71781998,-51.09889291,989.5391765,16,308.75323,0.049259275,12,gps,0.9,1.4,1.6,3.6,,,,81,,0.720179567,0.987999916,3.0,,
1577220695,-27.71786881,-51.0989019,986.5095131,16,,0,12,gps,0.8,1.3,1.5,3.6,,,,81,,5.48262041,1,4.0,,
1577220696,-27.71786119,-51.09885931,981.1230228,12,,0,15,gps,0.8,1.3,1.5,3.6,,,,81,,4.284275684,1,5.0,,
1577220697,-27.71786026,-51.09884045,980.7902963,8,,0,15,gps,0.8,1.3,1.5,3.6,,,,81,,1.862015919,0.526000023,5.5,,
1577220698,-27.71785232,-51.09884149,978.8946685,8,,0,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.886384771,1,6.5,,
1577220699,-27.71784862,-51.09884953,979.8412389,6,,0,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.891943864,1,7.5,,
1577220700,-27.71784466,-51.09884837,981.9536863,6,52.64872,0.028962284,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.453630185,1,8.5,,
1577220702,-27.71784115,-51.09885129,983.8989903,4,228.98383,0.007857644,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.483820781,2,10.5,,
1577220703,-27.71783993,-51.09885193,984.7952857,4,227.92372,0.030938514,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.148741672,1,11.5,,
1577220704,-27.71783991,-51.0988539,984.9660113,4,46.214348,0.014114901,15,gps,0.8,1.2,1.5,3.6,,,,81,,0.19435419,1,12.5,,
1577220706,-27.71783436,-51.09885255,986.4358172,4,45.474213,0.028660595,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.629248339,2,14.5,,
1577220707,-27.71783377,-51.09885063,986.8572063,4,231.7186,0.010805238,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.200849777,1,15.5,,
1577220709,-27.71783089,-51.09885339,986.7165234,4,132.56061,0.010997381,15,gps,0.9,1.2,1.5,3.6,,,,81,,0.420075517,2,17.5,,
1577220710,-27.71783334,-51.0988562,987.0400919,4,132.28258,0.008901903,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.388366111,1,18.5,,
1577220712,-27.71783421,-51.09885843,987.9080687,4,,0,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.239914963,2,20.5,,
1577220713,-27.71783591,-51.09886075,988.056307,4,,0,15,gps,0.8,1.2,1.5,3.6,,,,81,,0.296108799,1,21.5,,
1577220715,-27.71783604,-51.09886108,988.679162,6,,0,15,gps,0.8,1.3,1.5,3.6,,,,81,,0.035533589,2,23.5,,
1577220716,-27.71783607,-51.09886153,988.737942,6,,0,15,gps,0.8,1.2,1.5,3.6,,,,81,,0.04468619,1,24.5,,
1577220717,-27.71783791,-51.09886267,988.7879564,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.232467879,1,25.5,,
1577220718,-27.71783811,-51.0988642,988.937811,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.152064737,1,26.5,,
1577220719,-27.71783751,-51.0988649,988.9985062,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.095878701,1,27.5,,
1577220720,-27.717837,-51.09886703,989.2152357,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.217954658,1,28.5,,
1577220721,-27.71783626,-51.09886804,989.5474946,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.129063187,1,29.5,,
1577220722,-27.71783692,-51.0988682,989.5455796,4,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.074804248,1,30.5,,
1577220723,-27.71783594,-51.09886668,989.6387877,4,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.184609239,1,31.5,,
1577220724,-27.71783514,-51.09886582,989.7313874,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.122671921,1,32.5,,
1577220725,-27.71783453,-51.09886624,989.8363661,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.078762645,1,33.5,,
1577220726,-27.71783353,-51.09886437,989.8426833,6,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.214876528,1,34.5,,
1577220728,-27.71783451,-51.09886212,990.047954,4,,0,16,gps,0.8,1.3,1.5,3.6,,,,81,,0.247373924,2,36.5,,
1577220729,-27.71783419,-51.09886131,990.0579811,4,,0,17,gps,0.8,1.3,1.5,3.6,,,,81,,0.087643002,1,37.5,,
1577220731,-27.7178343,-51.09886268,990.2632032,4,,0,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.135661702,2,39.5,,
1577220732,-27.71784023,-51.09886719,990.268517,6,,0,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.794191612,1,40.5,,
1577220734,-27.71784922,-51.09887491,990.0527781,6,,0,18,gps,0.8,1.3,1.5,3.6,,,,81,,1.253046399,2,42.5,,
1577220735,-27.71784993,-51.09887723,989.9067851,6,,0,18,gps,0.8,1.2,1.5,3.6,,,,81,,0.242487432,1,43.5,,
1577220736,-27.71785078,-51.0988797,989.6359216,4,,0,18,gps,0.9,1.2,1.5,3.6,,,,81,,0.261344572,1,44.5,,
1577220738,-27.71784967,-51.09888886,988.9250283,4,289.5378,0.2501357,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.91112385,2,46.5,,
1577220740,-27.71783872,-51.09891339,988.6511266,4,300.13284,0.39075348,19,gps,0.8,1.3,1.5,3.6,,,,81,,2.706334009,2,48.5,,
1577220741,-27.71782965,-51.09892557,988.5932314,4,308.85275,0.49146104,19,gps,0.8,1.3,1.5,3.6,,,,81,,1.566185178,1,49.5,,
1577220742,-27.71781561,-51.09894021,988.5442697,4,315.81198,0.6223338,19,gps,0.8,1.3,1.5,3.6,,,,81,,2.122744551,1,50.5,,
1577220744,-27.71778237,-51.09897279,988.5177054,4,316.28116,0.9275653,19,gps,0.8,1.3,1.5,3.6,,,,81,,4.887819044,2,52.5,,
1577220745,-27.71776627,-51.09898906,988.3075998,4,314.92673,1.074577,19,gps,0.8,1.3,1.5,3.6,,,,81,,2.399395715,1,53.5,,
1577220747,-27.71773568,-51.09901924,988.2116778,4,314.75812,1.233873,19,gps,0.8,1.3,1.5,3.6,,,,81,,4.510837106,2,55.5,,
1577220748,-27.7177281,-51.09902571,988.2867556,4,312.82312,1.2289768,19,gps,0.8,1.3,1.5,3.6,,,,81,,1.054745098,1,56.5,,
1577220749,-27.71772268,-51.09903066,988.2677696,4,310.0287,1.1949527,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.77460854,1,57.5,,
1577220750,-27.71771942,-51.09903015,988.21556,4,310.215,0.73735726,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.364478498,1,58.5,,
1577220751,-27.71771747,-51.09902694,988.068855,4,308.33484,0.4291332,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.382814571,1,59.5,,
1577220752,-27.71771656,-51.09902403,988.024597,4,308.3349,0.24105021,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.304630941,1,60.5,,
1577220753,-27.71771494,-51.09902076,987.9987688,4,308.33487,0.13498478,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.369194616,1,61.5,,
1577220754,-27.71771425,-51.09901876,987.9507419,4,308.33475,0.07841823,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.210845468,1,62.5,,
1577220755,-27.71771394,-51.09901745,987.9761491,4,308.3348,0.050104212,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.133734675,1,63.5,,
1577220756,-27.71771384,-51.09901616,987.9344062,4,308.33487,0.032213148,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.128557613,1,64.5,,
1577220757,-27.7177143,-51.09901565,987.9171498,4,308.33505,0.021585023,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.071234579,1,65.5,,
1577220758,-27.71771421,-51.09901496,987.8629172,4,308.33505,0.017117541,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.068775421,1,66.5,,
1577220759,-27.71771371,-51.09901378,987.8056447,4,308.33508,0.013804092,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.129053111,1,67.5,,
1577220760,-27.71771332,-51.09901391,987.6987747,4,308.33463,0.014830882,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.045158017,1,68.5,,
1577220761,-27.71771291,-51.09901346,987.6612122,4,308.335,0.011287568,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.063536956,1,69.5,,
1577220764,-27.71771264,-51.09901239,987.4492272,4,308.33456,0.012339917,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.109882507,3,72.5,,
1577220765,-27.71771279,-51.09901164,987.4293802,4,308.33426,0.010500671,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.075602597,1,73.5,,
1577220766,-27.71771338,-51.09901083,987.313273,4,308.33417,0.006606796,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.103119268,1,74.5,,
1577220767,-27.71771349,-51.09901068,987.2510127,4,308.33423,0.005736891,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.018504667,1,75.5,,
1577220768,-27.71771403,-51.09901004,987.2143087,4,308.334,0.005188902,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.087524564,1,76.5,,
1577220769,-27.71771416,-51.09900958,987.1664248,4,308.33426,0.006811852,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.047573625,1,77.5,,
1577220770,-27.71771437,-51.09900949,987.1530799,4,308.33414,0.007510111,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.024884138,1,78.5,,
1577220771,-27.71771486,-51.0990091,987.0612758,4,308.3342,0.00512963,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.065938619,1,79.5,,
1577220772,-27.71771469,-51.09900932,986.9996468,4,308.33444,0.007867135,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.028566506,1,80.5,,
1577220773,-27.71771473,-51.09900923,986.9168217,4,308.33447,0.009589458,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.010184828,1,81.5,,
1577220774,-27.71771466,-51.0990091,986.9000454,4,308.33447,0.007030981,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.014838858,1,82.5,,
1577220775,-27.71771461,-51.09900917,986.8884184,4,308.33453,0.007813938,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.009606677,1,83.5,,
1577220776,-27.71771447,-51.09900894,986.8783699,4,308.33438,0.005777665,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.027413577,1,84.5,,
1577220777,-27.71771454,-51.09900882,986.8210983,4,308.33417,0.005825525,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.014085714,1,85.5,,
1577220778,-27.71771447,-51.09900894,986.8233874,4,308.334,0.005095412,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.013588371,1,86.5,,
1577220779,-27.71771422,-51.09900922,986.7978368,4,308.334,0.004153383,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.039015766,1,87.5,,
1577220780,-27.71771405,-51.09900922,986.7372766,4,308.33395,0.004716464,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.019296368,1,88.5,,
1577220781,-27.71771422,-51.09900955,986.6394851,4,308.33322,0.012698413,17,gps,0.8,1.3,1.5,3.6,,,,81,,0.037442846,1,89.5,,
1577220782,-27.71771398,-51.09900966,986.6238514,4,308.33322,0.009589076,17,gps,0.8,1.3,1.5,3.6,,,,81,,0.028912444,1,90.5,,
1577220783,-27.71771389,-51.09900973,986.6132552,4,308.33334,0.008887091,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.012107027,1,91.5,,
1577220784,-27.71771381,-51.0990101,986.5831598,4,308.33344,0.006870607,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.037045189,1,92.5,,
1577220785,-27.71771374,-51.09901027,986.5819059,4,308.33347,0.005746224,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.018996034,1,93.5,,
1577220786,-27.71771373,-51.09901032,986.5581397,4,308.33295,0.009595754,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.004751006,1,94.5,,
1577220787,-27.71771354,-51.09901053,986.5303138,4,308.33325,0.01281029,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.029714212,1,95.5,,
1577220788,-27.71771333,-51.09901073,986.4449239,4,308.33322,0.008588135,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.030078607,1,96.5,,
1577220789,-27.71771333,-51.09901103,986.4618119,4,308.33328,0.008494326,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.029762662,1,97.5,,
1577220790,-27.71771327,-51.09901148,986.3937188,4,308.33325,0.007145569,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.044625053,1,98.5,,
1577220793,-27.71771308,-51.09901209,986.2486088,4,308.33325,0.011098367,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.063931548,3,101.5,,
1577220794,-27.71771293,-51.09901216,986.2055345,4,308.33295,0.009624356,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.01773324,1,102.5,,
1577220795,-27.71771239,-51.09901244,986.0754866,4,308.3328,0.007665771,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.065829188,1,103.5,,
1577220796,-27.71771212,-51.09901249,986.0084187,4,308.33264,0.007804734,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.030242045,1,104.5,,
1577220797,-27.71771204,-51.09901216,985.9336044,4,308.33258,0.006049901,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.033486084,1,105.5,,
1577220798,-27.71771195,-51.09901255,985.8481097,4,308.33252,0.011411525,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.039677954,1,106.5,,
1577220799,-27.71771184,-51.09901301,985.7276857,4,307.67493,0.023155738,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.047263755,1,107.5,,
1577220800,-27.71771168,-51.09901309,985.6752375,4,307.675,0.015038819,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.0192554,1,108.5,,
1577220801,-27.71771156,-51.09901323,985.6585049,4,307.67502,0.009266418,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.018585832,1,109.5,,
1577220802,-27.71771141,-51.09901348,985.6257528,4,307.67517,0.006705842,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.030162233,1,110.5,,
1577220804,-27.71771108,-51.09901368,985.5542178,4,307.6753,0.005580863,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.041344004,2,112.5,,
1577220805,-27.71771091,-51.09901367,985.4917882,4,307.6754,0.006031141,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.018559318,1,113.5,,
1577220806,-27.71771075,-51.09901363,985.4674581,4,307.6756,0.00601589,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.018807251,1,114.5,,
1577220808,-27.71771071,-51.09901361,985.3735167,4,307.67526,0.006934357,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.004314575,2,116.5,,
1577220809,-27.71771061,-51.0990136,985.3596367,4,307.67505,0.007417773,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.011218606,1,117.5,,
1577220810,-27.7177105,-51.09901366,985.3389454,4,307.67505,0.004775743,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.013406733,1,118.5,,
1577220811,-27.71771042,-51.09901351,985.3529968,4,307.67505,0.004110489,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.017323205,1,119.5,,
1577220812,-27.71771072,-51.09901391,985.3994959,4,307.67374,0.012982405,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.051711988,1,120.5,,
1577220813,-27.71771064,-51.09901404,985.3879592,4,307.67313,0.01693506,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.015187855,1,121.5,,
1577220814,-27.71771074,-51.09901396,985.4192596,4,307.67343,0.012951217,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.01376081,1,122.5,,
1577220815,-27.71771087,-51.09901381,985.4605702,4,307.67374,0.009817252,19,gps,0.8,1.3,1.5,3.6,,,,81,,0.019997131,1,123.5,,
1577220816,-27.71771101,-51.09901401,985.5336487,4,307.67404,0.010662992,18,gps,0.8,1.3,1.5,3.6,,,,81,,0.025104001,1,124.5,,
1577220817,-27.71771127,-51.09901371,985.6177717,4,307.67377,0.016636562,17,gps,0.8,1.3,1.5,3.6,,,,80,,0.041797815,1,125.5,,
1577220818,-27.71771139,-51.09901363,985.6697962,4,307.6739,0.012992669,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.01474838,1,126.5,,
1577220819,-27.71771155,-51.09901356,985.7031623,4,307.67413,0.010429548,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.019667552,1,127.5,,
1577220821,-27.71771193,-51.09901331,985.7669364,4,307.67395,0.008889385,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.048853586,2,129.5,,
1577220822,-27.71771206,-51.09901328,985.7727949,4,307.67398,0.009630074,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.013834046,1,130.5,,
1577220823,-27.71771218,-51.09901334,985.8222251,4,307.67413,0.006875434,17,gps,0.8,1.3,1.5,3.6,,,,80,,0.014936676,1,131.5,,
1577220825,-27.71771226,-51.09901346,985.9649029,4,307.67407,0.005247524,17,gps,0.8,1.3,1.5,3.6,,,,80,,0.014325905,2,133.5,,
1577220826,-27.71771248,-51.09901331,986.0365171,4,307.67416,0.004806501,17,gps,0.8,1.3,1.5,3.6,,,,80,,0.029046641,1,134.5,,
1577220828,-27.7177127,-51.09901332,986.0902468,4,307.6744,0.006626757,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.024014272,2,136.5,,
1577220829,-27.71771279,-51.09901316,986.1127572,4,307.6744,0.005523382,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.01934287,1,137.5,,
1577220831,-27.71771295,-51.09901287,986.0998217,4,307.6745,0.004572997,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.032749572,2,139.5,,
1577220832,-27.71771301,-51.0990125,986.0892456,4,307.67453,0.008187063,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.036909621,1,140.5,,
1577220833,-27.71771309,-51.09901243,986.0807968,4,307.67456,0.00564332,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.011765051,1,141.5,,
1577220835,-27.71771313,-51.09901231,986.0828238,4,307.67477,0.004911728,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.013097756,2,143.5,,
1577220836,-27.71771334,-51.09901212,986.1076089,4,307.67477,0.009075059,17,gps,0.8,1.3,1.5,3.6,,,,80,,0.029414428,1,144.5,,
1577220838,-27.71771361,-51.09901193,986.0832886,4,307.67487,0.007550654,17,gps,0.8,1.3,1.5,3.6,,,,80,,0.034947756,2,146.5,,
1577220839,-27.71771374,-51.09901185,986.0819374,4,307.67484,0.005982353,17,gps,0.8,1.3,1.5,3.6,,,,80,,0.01726046,1,147.5,,
1577220840,-27.71771376,-51.09901189,986.0796732,4,307.67484,0.005408685,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.005381847,1,148.5,,
1577220841,-27.71771375,-51.09901217,986.0624302,4,307.67438,0.015139648,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.027198457,1,149.5,,
1577220842,-27.71771388,-51.09901202,986.0583203,4,307.67404,0.01230338,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.020903329,1,150.5,,
1577220843,-27.71771397,-51.09901197,986.0312419,4,307.67398,0.010644837,18,gps,0.8,1.4,1.6,3.6,,,,80,,0.010442776,1,151.5,,
1577220844,-27.71771398,-51.0990118,986.0426367,4,307.67392,0.008761274,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.017159438,1,152.5,,
1577220845,-27.7177141,-51.09901174,986.0301479,4,307.67413,0.009385693,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.01416331,1,153.5,,
1577220846,-27.71771415,-51.0990117,986.0240558,4,307.67432,0.010385863,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.007181871,1,154.5,,
1577220847,-27.71771434,-51.09901132,985.9503308,4,307.67484,0.01858996,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.042754468,1,155.5,,
1577220848,-27.71771442,-51.09901129,985.9360399,4,307.67496,0.01334804,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.008694205,1,156.5,,
1577220849,-27.71771449,-51.09901111,985.9415543,4,307.67496,0.007784423,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.020049803,1,157.5,,
1577220851,-27.7177147,-51.09901103,985.8914998,4,307.67505,0.005686116,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.023856471,2,159.5,,
1577220852,-27.71771482,-51.09901093,985.8484285,4,307.67502,0.003945903,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.017124137,1,160.5,,
1577220853,-27.71771502,-51.09901085,985.8122182,4,307.67496,0.00325713,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.022844171,1,161.5,,
1577220855,-27.71771538,-51.09901087,985.7503946,4,307.6748,0.005488472,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.040572059,2,163.5,,
1577220856,-27.71771546,-51.0990109,985.6927178,4,307.67474,0.008454644,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.009793312,1,164.5,,
1577220858,-27.71771567,-51.09901108,985.6770231,4,307.6745,0.00758151,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.028471082,2,166.5,,
1577220859,-27.71771575,-51.09901138,985.6256231,4,307.6737,0.015803257,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.030780476,1,167.5,,
1577220860,-27.7177159,-51.09901147,985.5873412,4,307.67377,0.012336002,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.018489206,1,168.5,,
1577220862,-27.71771613,-51.09901154,985.5193187,4,307.67358,0.009460325,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.026595354,2,170.5,,
1577220863,-27.71771619,-51.09901156,985.4985601,4,307.67365,0.0082305,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.007387511,1,171.5,,
1577220865,-27.71771618,-51.09901173,985.4559034,4,307.67346,0.007223303,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.016479618,2,173.5,,
1577220866,-27.71771609,-51.09901192,985.4516287,4,307.6735,0.006155615,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.021798253,1,174.5,,
1577220867,-27.71771593,-51.09901222,985.441742,4,307.67374,0.008709376,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.034608512,1,175.5,,
1577220869,-27.71771597,-51.0990126,985.3859402,4,307.67365,0.007994054,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.037716715,2,177.5,,
1577220870,-27.71771598,-51.09901297,985.3655391,4,307.67355,0.010332896,18,gps,0.8,1.3,1.5,3.6,,,,80,,0.036063708,1,178.5,,
1577220874,-27.71771601,-51.09901366,985.3647483,4,307.67355,0.006181423,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.068768657,4,182.5,,
1577220875,-27.71771602,-51.09901389,985.3669134,4,307.6735,0.009137772,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.022274219,1,183.5,,
1577220876,-27.71771617,-51.099014,985.3229698,4,307.67337,0.007127575,19,gps,0.8,1.3,1.5,3.6,,,,80,,0.020706999,1,184.5,,
1577220877,-27.71771615,-51.09901417,985.3400685,4,307.67337,0.004510697,18,gps,0.9,1.3,1.5,3.6,,,,80,,0.016780206,1,185.5,,
1577220878,-27.71771617,-51.09901416,985.3427076,4,307.67346,0.005459213,18,gps,0.9,1.3,1.5,3.6,,,,80,,0.003209308,1,186.5,,
1577220879,-27.71771624,-51.09901426,985.3408933,4,307.6734,0.003936512,18,gps,0.9,1.3,1.5,3.6,,,,80,,0.012777659,1,187.5,,
1577220880,-27.71771624,-51.09901425,985.3536574,4,307.67316,0.006315974,18,gps,0.9,1.3,1.5,3.6,,,,80,,0.001200107,1,188.5,,
1577220881,-27.71771628,-51.09901438,985.3363106,4,307.67322,0.004819306,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.013939537,1,189.5,,
1577220882,-27.7177163,-51.09901457,985.3572163,4,307.67307,0.006255119,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.018746361,1,190.5,,
1577220883,-27.71771642,-51.09901444,985.354992,4,307.67313,0.00602106,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.018167095,1,191.5,,
1577220884,-27.71771648,-51.0990144,985.3673938,4,307.67313,0.008177871,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.008863551,1,192.5,,
1577220885,-27.7177165,-51.09901458,985.3481602,4,307.67294,0.007453818,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.017943438,1,193.5,,
1577220886,-27.71771638,-51.09901466,985.354838,4,307.67294,0.009288625,18,gps,0.9,1.3,1.5,3.6,,,,80,,0.015995618,1,194.5,,
1577220887,-27.71771641,-51.09901474,985.3365683,4,307.67285,0.007242469,18,gps,0.9,1.3,1.5,3.6,,,,80,,0.00873193,1,195.5,,
1577220888,-27.71771655,-51.09901468,985.3205186,4,307.67276,0.006638591,18,gps,0.9,1.3,1.5,3.6,,,,80,,0.016138092,1,196.5,,
1577220889,-27.71771655,-51.09901471,985.3331236,4,307.67285,0.007461864,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.002340122,1,197.5,,
1577220890,-27.71771655,-51.09901471,985.3302699,4,307.67285,0.005644236,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.000659668,1,198.5,,
1577220891,-27.71771655,-51.09901468,985.3430952,4,307.67282,0.007037345,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.003442716,1,199.5,,
1577220892,-27.71771648,-51.09901463,985.2955803,4,307.67273,0.007405361,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.008580241,1,200.5,,
1577220893,-27.71771646,-51.09901472,985.2519185,4,307.67264,0.00712339,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.008819505,1,201.5,,
1577220894,-27.71771639,-51.09901486,985.2783568,4,307.67285,0.010377935,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.01637437,1,202.5,,
1577220895,-27.7177163,-51.09901516,985.2200201,4,307.67294,0.015911033,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.031278717,1,203.5,,
1577220896,-27.71771612,-51.09901518,985.2360404,4,307.67285,0.014973249,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.019709087,1,204.5,,
1577220898,-27.71771606,-51.09901521,985.2204494,4,307.673,0.011365837,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.007457768,2,206.5,,
1577220900,-27.71771592,-51.09901542,985.2170534,4,307.6729,0.012318225,19,gps,0.8,1.2,1.5,3.6,,,,80,,0.026269803,2,208.5,,
1577220901,-27.71771592,-51.0990158,985.1706349,4,307.47476,0.022178615,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.03672428,1,209.5,,
1577220903,-27.71771584,-51.09901589,985.1647162,4,307.4746,0.012840229,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.012323104,2,211.5,,
1577220904,-27.71771584,-51.099016,985.1637602,4,307.4746,0.012917976,19,gps,0.9,1.3,1.5,3.6,,,,80,,0.01099683,1,212.5,,
