timestamp,latitude,longitude,elevation,accuracy,bearing,speed_meters_per_second,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,distance_meters,seconds,Seconds,Total Seconds,Minutes
1577218697,-27.71781236,-51.09889511,948.7708362,24,159.73294,0.053275008,0,gps,0.8,1.7,1.9,3.6,,,,87,,0,0,0,1522.001,25.36668333
1577218699,-27.71781822,-51.09884031,970.3788203,12,,0,12,gps,0.8,1.5,1.7,3.6,,,,87,,5.442519937,2,2,,
1577218704,-27.71783178,-51.09887129,989.3742669,4,,0,13,gps,0.8,1.6,1.8,3.6,,,,86,,3.404871355,5,7,,
1577218705,-27.71783268,-51.09886714,988.4391389,4,,0,14,gps,0.8,1.7,1.9,3.6,,,,86,,0.42173278,1,8,,
1577218706,-27.71783451,-51.09887258,987.6687299,4,,0,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.574280609,1,9,,
1577218707,-27.71783253,-51.09887348,987.570233,4,,0,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.236826947,1,10,,
1577218708,-27.71783212,-51.09887324,987.2835527,4,,0,14,gps,0.8,1.7,1.9,3.6,,,,86,,0.050912649,1,11,,
1577218709,-27.71783593,-51.09887594,987.1538378,4,,0,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.498948556,1,12,,
1577218710,-27.71783852,-51.09887823,986.771461,4,,0,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.364785706,1,13,,
1577218711,-27.71783877,-51.0988795,986.6731817,4,,0,14,gps,0.8,1.7,1.9,3.6,,,,86,,0.129140197,1,14,,
1577218712,-27.71783995,-51.0988767,986.1670558,4,315.85168,0.10140178,14,gps,0.8,1.7,1.9,3.6,,,,86,,0.306061077,1,15,,
1577218713,-27.71784016,-51.09887666,985.9185287,4,316.12387,0.056577712,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.02291457,1,16,,
1577218714,-27.71784005,-51.09887629,985.829575,4,316.15497,0.033049334,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.038035444,1,17,,
1577218716,-27.71783921,-51.0988728,985.5675385,4,315.31592,0.014422788,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.357209744,2,19,,
1577218717,-27.71783981,-51.09887445,985.5208223,4,202.94612,0.022567842,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.176092974,1,20,,
1577218719,-27.71784034,-51.09887182,985.2182982,4,202.37297,0.012744946,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.266148889,2,22,,
1577218720,-27.71784081,-51.09887078,985.1971463,4,203.55011,0.009266041,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.115109848,1,23,,
1577218721,-27.71784066,-51.09886943,984.999615,4,202.28667,0.007163984,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.134245043,1,24,,
1577218723,-27.71784116,-51.09886629,984.8059142,4,196.1125,0.005575264,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.313795313,2,26,,
1577218724,-27.71784124,-51.09886622,984.7738832,4,196.18057,0.003451408,14,gps,0.8,1.6,1.8,3.6,,,,86,,0.011382273,1,27,,
1577218726,-27.71784254,-51.09886492,984.7751382,4,209.80576,0.005236584,15,gps,0.8,1.4,1.6,3.6,,,,86,,0.192984081,2,29,,
1577218727,-27.71784245,-51.09886502,984.8340476,4,208.43422,0.004776117,15,gps,0.8,1.4,1.6,3.6,,,,86,,0.014451079,1,30,,
1577218729,-27.71784342,-51.09886471,985.0002872,4,195.78238,0.016679863,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.11173252,2,32,,
1577218730,-27.7178431,-51.09886508,985.1738129,4,196.13872,0.010623721,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.05115678,1,33,,
1577218731,-27.71784344,-51.09886482,985.2571747,4,196.15837,0.00645793,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.045681508,1,34,,
1577218732,-27.7178437,-51.09886451,985.2797064,4,195.98138,0.00384772,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.0422505,1,35,,
1577218733,-27.71784392,-51.09886464,985.2479167,4,196.63681,0.003402715,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.02824675,1,36,,
1577218734,-27.71784389,-51.09886486,985.3566858,4,197.42792,0.003064654,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.022297397,1,37,,
1577218735,-27.71784387,-51.09886456,985.4053244,4,199.20674,0.005290777,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.029708374,1,38,,
1577218736,-27.71784396,-51.09886501,985.5406163,4,198.29955,0.00680291,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.045166572,1,39,,
1577218737,-27.71784416,-51.0988638,985.5198142,4,200.10713,0.006504585,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.121852271,1,40,,
1577218738,-27.71784455,-51.09886256,985.4093755,4,199.22992,0.006575307,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.128792127,1,41,,
1577218739,-27.71784453,-51.09886188,985.4282213,4,203.72911,0.007208326,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.067707886,1,42,,
1577218740,-27.71784457,-51.09886172,985.5089499,4,203.38579,0.005444904,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.016030152,1,43,,
1577218741,-27.71784442,-51.09886177,985.6459303,4,207.31786,0.007071925,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.017088463,1,44,,
1577218743,-27.71784445,-51.09886113,985.6575554,4,203.8223,0.00617921,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.06250873,2,46,,
1577218744,-27.71784425,-51.09886074,985.6481086,4,199.93738,0.005661708,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.04411229,1,47,,
1577218746,-27.71784416,-51.09886012,985.6371039,4,199.42867,0.006693967,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.061987687,2,49,,
1577218747,-27.71784413,-51.09886048,985.6838393,4,198.58395,0.007275528,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.035136141,1,50,,
1577218748,-27.71784412,-51.09886076,985.7126506,4,198.20259,0.005012856,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.027600914,1,51,,
1577218750,-27.71784402,-51.09886067,985.7640498,4,197.33328,0.006160361,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.013706429,2,53,,
1577218751,-27.71784386,-51.09886066,985.7800774,4,196.97905,0.005289958,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.017882233,1,54,,
1577218753,-27.71784322,-51.09886048,985.8493868,4,194.35799,0.007246581,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.073288893,2,56,,
1577218754,-27.71784297,-51.09886084,985.8640466,4,195.00574,0.005336182,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.045311532,1,57,,
1577218756,-27.71784301,-51.09886124,985.8075111,4,210.04079,0.010138623,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.039038845,2,59,,
1577218757,-27.7178429,-51.09886154,985.8492332,4,208.62,0.006220433,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.032273921,1,60,,
1577218759,-27.71784246,-51.09886257,985.9279933,4,218.13425,0.004388425,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.112443485,2,62,,
1577218760,-27.71784226,-51.09886268,985.9177642,4,219.07086,0.003743022,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.025088218,1,63,,
1577218762,-27.71784208,-51.09886262,985.9141878,4,212.63744,0.00691804,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.02091152,2,65,,
1577218763,-27.71784182,-51.09886308,985.934428,4,210.2531,0.005190951,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.054294376,1,66,,
1577218765,-27.7178414,-51.09886349,985.9576726,4,148.22476,0.00773618,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.061805286,2,68,,
1577218766,-27.71784107,-51.09886348,985.9508677,4,138.75056,0.007298017,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.036712123,1,69,,
1577218768,-27.71784082,-51.09886398,985.9330347,4,119.64681,0.006220039,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.055814675,2,71,,
1577218769,-27.7178407,-51.09886406,985.8488448,4,121.92256,0.008256017,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.015757213,1,72,,
1577218771,-27.71784117,-51.09886396,985.689143,4,199.2204,0.027174877,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.053139709,2,74,,
1577218772,-27.71784136,-51.09886403,985.6120025,4,199.28244,0.019135956,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.022214035,1,75,,
1577218773,-27.71784158,-51.09886392,985.5634782,4,199.34341,0.010930963,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.02630855,1,76,,
1577218775,-27.71784189,-51.09886401,985.4797913,4,199.48982,0.008121336,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.0352828,2,78,,
1577218776,-27.71784191,-51.09886407,985.5021507,4,201.19052,0.007735534,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.006419875,1,79,,
1577218778,-27.71784209,-51.09886393,985.4064134,4,200.14732,0.008312891,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.024246122,2,81,,
1577218779,-27.71784194,-51.09886412,985.3774949,4,198.55428,0.006298441,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.024336751,1,82,,
1577218780,-27.71784204,-51.09886415,985.3548857,4,196.6024,0.005128986,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.010796145,1,83,,
1577218781,-27.717842,-51.09886428,985.3970906,4,182.6023,0.005299833,15,gps,0.8,1.4,1.6,3.6,,,,86,,0.013435013,1,84,,
1577218782,-27.71784189,-51.09886459,985.3953689,4,186.23622,0.004812425,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.033529792,1,85,,
1577218783,-27.71784147,-51.09886453,985.4436434,4,187.71112,0.004397067,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.046547791,1,86,,
1577218784,-27.71784143,-51.0988647,985.4446879,4,192.80144,0.005542196,15,gps,0.8,1.6,1.8,3.6,,,,86,,0.016695651,1,87,,
1577218785,-27.71784124,-51.0988647,985.4398443,4,190.75151,0.006763425,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.020788743,1,88,,
1577218786,-27.71784123,-51.0988651,985.4057002,4,191.09357,0.006207266,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.0393669,1,89,,
1577218787,-27.71784141,-51.098865,985.3488891,4,193.27625,0.005580023,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.022317426,1,90,,
1577218788,-27.71784143,-51.09886483,985.2958594,4,191.73053,0.005464532,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.016912853,1,91,,
1577218789,-27.71784119,-51.09886503,985.324128,4,189.7101,0.006021432,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.032784479,1,92,,
1577218790,-27.71784118,-51.09886507,985.2933143,4,190.47118,0.004274451,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.004717337,1,93,,
1577218792,-27.71784125,-51.09886498,985.2997835,4,172.78316,0.006525377,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.011623613,2,95,,
1577218793,-27.71784122,-51.09886504,985.254199,4,169.93762,0.004392585,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.006307335,1,96,,
1577218795,-27.71784125,-51.09886514,985.2276241,4,157.48177,0.008317395,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.011273779,2,98,,
1577218796,-27.71784096,-51.09886534,985.2450448,4,143.44304,0.009127741,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038170979,1,99,,
1577218798,-27.71784102,-51.09886489,985.1805333,4,124.15156,0.009430938,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.045344618,2,101,,
1577218799,-27.71784105,-51.09886486,985.1493837,4,120.83883,0.006526321,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.004122841,1,102,,
1577218801,-27.71784098,-51.09886513,985.1059762,4,121.25101,0.014459572,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.027956198,2,104,,
1577218802,-27.71784097,-51.09886544,985.115475,4,120.53074,0.010425471,15,gps,0.8,1.4,1.6,3.6,,,,85,,0.030838931,1,105,,
1577218803,-27.71784094,-51.09886564,985.0985844,4,119.85658,0.007219286,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.019040125,1,106,,
1577218804,-27.71784098,-51.09886572,985.073151,4,120.412476,0.007333229,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.009245181,1,107,,
1577218805,-27.71784083,-51.09886589,985.0175526,4,131.60306,0.008160071,15,gps,0.8,1.4,1.6,3.6,,,,85,,0.023511709,1,108,,
1577218806,-27.7178408,-51.09886582,984.9642337,4,128.32373,0.006387329,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.00725788,1,109,,
1577218807,-27.71784077,-51.09886578,984.935756,4,129.34428,0.005079954,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.005461289,1,110,,
1577218808,-27.7178408,-51.09886564,984.8752973,4,131.0691,0.006101205,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.014000741,1,111,,
1577218809,-27.71784067,-51.09886585,984.8946325,4,132.46127,0.005478006,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.025243073,1,112,,
1577218810,-27.7178404,-51.09886586,984.8817553,4,133.83516,0.006026279,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.029593324,1,113,,
1577218811,-27.71784017,-51.09886571,984.8497674,4,139.05206,0.007732545,15,gps,0.8,1.4,1.6,3.6,,,,85,,0.029889467,1,114,,
1577218812,-27.71784002,-51.09886556,984.7723416,4,148.24805,0.0068664,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.021895712,1,115,,
1577218814,-27.71783985,-51.09886511,984.633611,4,142.97734,0.005145509,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.048897694,2,117,,
1577218815,-27.71783997,-51.09886489,984.561325,4,140.83607,0.004211153,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.025113152,1,118,,
1577218817,-27.71784002,-51.09886459,984.4843053,4,141.59335,0.005653969,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.029953359,2,120,,
1577218818,-27.71784,-51.09886451,984.4295875,4,140.45377,0.005491193,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.008331657,1,121,,
1577218820,-27.71784004,-51.09886427,984.2021975,4,134.01216,0.011352835,15,gps,0.8,1.4,1.6,3.6,,,,85,,0.024159763,2,123,,
1577218821,-27.71783997,-51.09886411,984.1642416,4,129.47786,0.008324196,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.017116911,1,124,,
1577218822,-27.71784004,-51.09886384,984.0997874,4,123.206215,0.006855679,15,gps,0.8,1.4,1.6,3.6,,,,85,,0.028185167,1,125,,
1577218823,-27.71784002,-51.09886354,984.045256,4,122.21838,0.006733132,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.029301642,1,126,,
1577218824,-27.71784003,-51.09886337,983.9859774,4,118.782974,0.006166964,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.017175035,1,127,,
1577218825,-27.71783992,-51.09886333,983.9179521,4,121.51211,0.011724102,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.012081765,1,128,,
1577218826,-27.71783985,-51.09886312,983.8791157,4,126.64803,0.011723407,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.022012073,1,129,,
1577218827,-27.71783995,-51.09886301,983.8117628,4,120.525505,0.007896191,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.01593859,1,130,,
1577218828,-27.71783994,-51.09886295,983.7975303,4,117.42897,0.006117126,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.006470456,1,131,,
1577218829,-27.71783993,-51.09886269,983.7488103,4,117.04976,0.006219313,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.024939335,1,132,,
1577218830,-27.71783978,-51.09886253,983.7284804,4,115.24096,0.005998852,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.022759859,1,133,,
1577218831,-27.7178398,-51.09886265,983.7181544,4,106.66104,0.007017244,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.011987278,1,134,,
1577218832,-27.71783986,-51.09886292,983.6922599,4,107.06465,0.005648708,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.027419697,1,135,,
1577218833,-27.71783989,-51.09886296,983.679054,4,96.99349,0.005503676,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.005027768,1,136,,
1577218834,-27.71783984,-51.09886313,983.6575192,4,97.10651,0.003907466,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.017368135,1,137,,
1577218835,-27.71784007,-51.09886324,983.6437567,4,95.31699,0.005981363,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.027943368,1,138,,
1577218836,-27.71783998,-51.09886327,983.6133425,4,95.46015,0.005312024,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.01067498,1,139,,
1577218837,-27.71783995,-51.09886312,983.5941276,4,94.42476,0.005270687,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.014853355,1,140,,
1577218838,-27.71783991,-51.09886319,983.5741012,4,120.426155,0.004983252,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.007715063,1,141,,
1577218839,-27.71783982,-51.09886312,983.5748532,4,118.9271,0.004379726,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.012496592,1,142,,
1577218840,-27.71783992,-51.09886317,983.5564661,4,118.836266,0.004352108,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.012086444,1,143,,
1577218842,-27.71783994,-51.0988635,983.594533,4,127.892876,0.004522821,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.032532597,2,145,,
1577218843,-27.71783978,-51.09886348,983.6264031,4,126.114624,0.006214006,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.017839646,1,146,,
1577218845,-27.71783963,-51.09886374,983.643243,4,126.47785,0.004810105,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.029804572,2,148,,
1577218846,-27.71783975,-51.0988638,983.648597,4,132.7614,0.004594749,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.014500962,1,149,,
1577218847,-27.71783973,-51.09886385,983.6534826,4,126.292915,0.006266764,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.005143323,1,150,,
1577218848,-27.71783986,-51.09886394,983.679053,4,119.20962,0.005442092,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.017044157,1,151,,
1577218849,-27.71783999,-51.09886403,983.6864838,4,126.48726,0.003915556,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.016097912,1,152,,
1577218850,-27.71783997,-51.09886412,983.705317,4,126.77206,0.002525716,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.009515154,1,153,,
1577218851,-27.71783991,-51.09886404,983.7477104,4,126.16235,0.006341435,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.010473246,1,154,,
1577218852,-27.71783997,-51.09886409,983.7482212,4,129.16287,0.004834306,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.007421175,1,155,,
1577218853,-27.71784011,-51.09886419,983.7715979,4,135.00116,0.004201248,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.01869052,1,156,,
1577218854,-27.71784021,-51.09886429,983.7713006,4,140.80936,0.003143305,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.014930538,1,157,,
1577218855,-27.71784016,-51.09886414,983.7480602,4,126.76093,0.013770038,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.016004021,1,158,,
1577218856,-27.71784026,-51.09886418,983.7792688,4,126.97891,0.007771029,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.011785717,1,159,,
1577218858,-27.71784022,-51.0988644,983.8305257,4,125.456085,0.006341425,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.02204479,2,161,,
1577218859,-27.71784027,-51.09886452,983.8850188,4,137.48233,0.008911841,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.012946231,1,162,,
1577218860,-27.7178403,-51.0988646,983.900763,4,136.48389,0.005026563,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.008591064,1,163,,
1577218862,-27.71784029,-51.09886499,983.9263176,4,167.13109,0.011327256,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.038858603,2,165,,
1577218863,-27.71784043,-51.0988651,983.939885,4,162.3009,0.00711017,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.01860413,1,166,,
1577218864,-27.71784053,-51.09886531,983.940576,4,156.02501,0.006699718,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.02362257,1,167,,
1577218866,-27.71784073,-51.09886511,983.9679555,4,140.78494,0.008528782,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.029464416,2,169,,
1577218867,-27.71784078,-51.0988651,983.9799711,4,142.188,0.00660783,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.005088916,1,170,,
1577218869,-27.717841,-51.09886519,983.9763248,4,142.44095,0.007009689,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.026047003,2,172,,
1577218870,-27.71784113,-51.09886527,983.9415631,4,145.34929,0.00461218,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.016743339,1,173,,
1577218871,-27.71784124,-51.09886525,983.9573305,4,141.3421,0.007321652,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.012593295,1,174,,
1577218873,-27.71784168,-51.0988657,983.9838515,4,142.65146,0.007094103,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.065186739,2,176,,
1577218874,-27.71784163,-51.09886581,984.0300707,4,152.05766,0.008172843,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.011876095,1,177,,
1577218875,-27.7178417,-51.09886576,984.0564712,4,132.59288,0.007813916,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.008678256,1,178,,
1577218876,-27.71784174,-51.09886591,984.1071123,4,145.71404,0.005916247,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.015123114,1,179,,
1577218877,-27.71784171,-51.09886587,984.1225669,4,138.03477,0.006305955,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.004665794,1,180,,
1577218879,-27.71784174,-51.09886587,984.1504746,4,139.34013,0.007511746,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.002987255,2,182,,
1577218880,-27.71784176,-51.09886595,984.1784414,4,140.02301,0.005789588,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.0084963,1,183,,
1577218882,-27.71784169,-51.0988661,984.2189514,4,157.70268,0.006732529,15,gps,0.8,1.6,1.8,3.6,,,,85,,0.016659371,2,185,,
1577218883,-27.7178416,-51.0988661,984.2193521,4,154.401,0.005991676,15,gps,0.8,1.4,1.6,3.6,,,,85,,0.010745474,1,186,,
1577218885,-27.71784176,-51.09886589,984.2630619,4,143.48561,0.007024892,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.027406099,2,188,,
1577218886,-27.71784169,-51.09886591,984.2627686,4,143.86143,0.00479785,14,gps,0.8,1.4,1.6,3.6,,,,85,,0.008037712,1,189,,
1577218888,-27.71784157,-51.09886587,984.276112,4,125.85696,0.008167012,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.013511595,2,191,,
1577218889,-27.71784152,-51.09886576,984.2648135,4,126.686325,0.005111691,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.011824888,1,192,,
1577218890,-27.71784158,-51.09886577,984.2614825,4,127.660675,0.005123327,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.005833003,1,193,,
1577218892,-27.71783976,-51.09887167,984.2922099,4,289.22928,0.29153633,14,gps,0.8,1.6,1.8,3.6,,,,85,,0.614935775,2,195,,
1577218893,-27.71783542,-51.09888299,984.2997273,4,293.9577,0.7176349,14,gps,0.8,1.6,1.8,3.6,,,,85,,1.216208359,1,196,,
1577218895,-27.71781048,-51.09891941,984.4010639,4,311.31815,1.7937591,15,gps,0.8,1.6,1.8,3.6,,,,85,,4.531783781,2,198,,
1577218896,-27.71778717,-51.09894709,984.4843581,4,313.54343,2.4579337,15,gps,0.8,1.6,1.8,3.6,,,,85,,3.758482045,1,199,,
1577218897,-27.71775481,-51.09898489,984.5037613,4,314.04825,3.236828,15,gps,0.8,1.6,1.8,3.6,,,,85,,5.171772408,1,200,,
1577218899,-27.71768285,-51.0990671,984.7134965,4,314.11218,4.299495,15,gps,0.8,1.6,1.8,3.6,,,,85,,11.37212589,2,202,,
1577218900,-27.71764421,-51.09911266,984.8775082,4,314.02454,8.194791,15,gps,0.8,1.6,1.8,3.6,,,,85,,6.206719844,1,203,,
1577218902,-27.71752084,-51.09926333,985.3068662,4,313.3056,10.885384,15,gps,0.8,1.3,1.5,3.6,,,,85,,20.19059166,2,205,,
1577218903,-27.71744681,-51.09935054,985.5163016,4,313.47324,11.802369,15,gps,0.8,1.4,1.6,3.6,,,,85,,11.88572111,1,206,,
1577218905,-27.71729595,-51.09952053,986.0792166,4,314.971,11.827536,15,gps,0.8,1.4,1.6,3.6,,,,85,,23.6751942,2,208,,
1577218906,-27.71721721,-51.09960889,986.2733004,4,315.30017,12.219478,15,gps,0.8,1.4,1.6,3.6,,,,85,,12.33103319,1,209,,
1577218907,-27.71713703,-51.09969959,986.5539013,4,315.2509,12.489938,15,gps,0.8,1.4,1.6,3.6,,,,85,,12.60806823,1,210,,
1577218908,-27.7170533,-51.09979334,986.9200987,4,315.16785,13.021008,15,gps,0.8,1.4,1.6,3.6,,,,85,,13.09841043,1,211,,
1577218911,-27.71677592,-51.10010286,987.7558009,4,315.4876,15.143607,15,gps,0.8,1.6,1.8,3.6,,,,85,,43.31858784,3,214,,
1577218912,-27.71667274,-51.10021514,988.1280077,4,316.15802,15.863926,15,gps,0.8,1.6,1.8,3.6,,,,85,,15.91703994,1,215,,
1577218913,-27.71656337,-51.10032975,988.4822449,4,317.0909,16.560097,15,gps,0.8,1.6,1.8,3.6,,,,85,,16.5724525,1,216,,
1577218914,-27.71645171,-51.10044298,988.8148429,4,318.05746,16.64747,15,gps,0.8,1.6,1.8,3.6,,,,85,,16.66702808,1,217,,
1577218919,-27.71588207,-51.10097978,990.3473634,6,321.34198,17.14895,15,gps,1.1,2.1,2.4,3.6,,,,85,,82.38447298,5,222,,
1577218920,-27.71575891,-51.10109038,990.7036432,4,321.62445,17.503235,15,gps,0.8,1.6,1.8,3.6,,,,85,,17.471019,1,223,,
1577218921,-27.71563245,-51.10120233,991.086286,4,321.79703,17.874756,15,gps,0.8,1.6,1.8,3.6,,,,85,,17.84002858,1,224,,
1577218922,-27.71550326,-51.10131732,991.4668139,4,321.84076,18.23089,15,gps,0.8,1.6,1.8,3.6,,,,85,,18.26391604,1,225,,
1577218923,-27.71537213,-51.1014336,991.8399758,4,321.78555,18.548683,15,gps,0.8,1.6,1.8,3.6,,,,85,,18.51059941,1,226,,
1577218924,-27.71523941,-51.10155184,992.2307044,4,321.7734,18.797626,15,gps,0.8,1.6,1.8,3.6,,,,85,,18.76884634,1,227,,
1577218925,-27.71510465,-51.10167084,992.473519,4,321.89285,19.040733,15,gps,0.8,1.6,1.8,3.6,,,,85,,18.99334029,1,228,,
1577218926,-27.71496842,-51.10179128,992.7810875,4,321.93674,19.261515,15,gps,0.8,1.3,1.5,3.6,,,,85,,19.20903372,1,229,,
1577218927,-27.71483024,-51.10191298,993.0296267,4,321.96017,19.49491,15,gps,0.8,1.4,1.6,3.6,,,,85,,19.45562291,1,230,,
1577218928,-27.71469109,-51.10203716,993.2877016,4,321.64825,19.700632,15,gps,0.8,1.6,1.8,3.6,,,,84,,19.69099456,1,231,,
