,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577307059.0,-27.688683706724024,-51.12050388476191,3.3633473,3.420997363229385,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1577307060.0,-27.688704483453503,-51.120524901512056,3.0402112,3.098201243152485,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2,1577307061.0,-27.68872077155839,-51.12054535161586,2.588308,2.7068826471625407,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,1577307062.0,-27.68873319794117,-51.12057106490542,2.8134646,2.8861232896410494,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,1577307063.0,-27.688749023422847,-51.12059770233527,3.285231,3.159066881530056,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5,1577307064.0,-27.688764711482968,-51.12063993250446,4.505982,4.513913339822302,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1577307065.0,-27.68877777756752,-51.12069912029117,5.839784,6.015321052465149,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,1577307066.0,-27.688788331665933,-51.12076170306136,6.2612395,6.283162142486584,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,1577307067.0,-27.688801256861403,-51.12082703416101,6.53344,6.6017035256626775,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,1577307068.0,-27.688815860174405,-51.120893974487416,6.7222476,6.798597610564182,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,1577307069.0,-27.688829448416403,-51.12096207474991,6.7455306,6.884306326646377,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,1577307070.0,-27.688841985653102,-51.12103044515878,6.8631024,6.885870695847749,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,1577307071.0,-27.6888519806265,-51.12109987357928,7.0006194,6.937608280968324,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13,1577307072.0,-27.688861109541467,-51.121171788039945,7.200228,7.165621766412725,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,1577307073.0,-27.6888712773202,-51.12123892229236,7.3042665,6.717488870139073,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15,1577307074.0,-27.688888246388046,-51.12130816349272,7.023455,7.084277198634474,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16,1577307075.0,-27.688894453876983,-51.12137655040691,6.6844673,6.780865512559149,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17,1577307076.0,-27.68890787249632,-51.12145463244112,7.431891,7.84446193742609,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18,1577307077.0,-27.68892044601312,-51.12153737686028,7.8749137,8.280219693668734,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,1577307078.0,-27.68892949724997,-51.121624066955206,8.12506,8.60998264113902,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20,1577307079.0,-27.68894310121487,-51.12170364924656,7.97227,7.99366329168763,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,1577307080.0,-27.6889572653384,-51.12178512664352,8.118536,8.188993305348777,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,1577307081.0,-27.68897651956259,-51.12186762807195,8.460094,8.413224852557475,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
23,1577307082.0,-27.688996214908343,-51.12195739286402,8.860697,9.119666370607243,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,1577307083.0,-27.6890137263219,-51.12204596798669,9.084471,8.950195971434754,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,1577307084.0,-27.68902719099053,-51.12213255370934,8.849914,8.67040802682323,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,1577307085.0,-27.68904046986376,-51.12222037920138,8.844065,8.787430933375855,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,1577307086.0,-27.68904987411953,-51.12231128076951,8.969273,9.027138491155991,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,1577307087.0,-27.68906106889815,-51.12240134756505,9.103935,8.970629095988658,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1577307088.0,-27.689070830392414,-51.12249401322151,9.093025,9.204578076742497,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,1577307089.0,-27.68908355834548,-51.12258553068993,9.143273,9.137052339015424,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
