,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577308596.999,-27.71773332186696,-51.09906381344393,0.0,0.0512501825652705,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1577308597.999,-27.71773347218272,-51.09906359296507,0.0,0.0273901355850307,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,1577308598.999,-27.71773351430716,-51.09906357937481,0.0,0.0048566032517839,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,1577308600.999,-27.71773390347581,-51.09906358580811,0.0,0.0431303570609133,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,1577308601.999,-27.71773366737412,-51.09906363001295,0.0,0.0265242773425481,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1577308603.999,-27.71773327993271,-51.099063773221815,0.0,0.0451974248566677,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1577308604.999,-27.717733366653544,-51.09906331413771,0.0,0.0462821799796847,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,1577308606.999,-27.717733038688937,-51.0990631331852,0.0,0.0404880748492437,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,1577308607.999,-27.71773283532292,-51.09906285405928,0.0,0.0355750197245621,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9,1577308609.999,-27.71773307394588,-51.099062624993735,0.0,0.0347782722171165,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10,1577308610.999,-27.71773344425241,-51.09906270607482,0.0,0.0418072575083265,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,1577308612.999,-27.717733034738128,-51.09906286438209,0.0,0.0479906097840375,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,1577308613.999,-27.717733061510536,-51.0990631531728,0.0,0.0286337790585902,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13,1577308614.999,-27.717733011267075,-51.09906333223538,0.0,0.0185155642268237,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14,1577308616.999,-27.71773333035747,-51.09906349904159,0.0,0.0389990748600686,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15,1577308617.999,-27.71773314605268,-51.099063573261134,0.0,0.0216956349849327,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16,1577308619.999,-27.717732912821752,-51.09906336886895,0.0,0.0327761228100127,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17,1577308620.999,-27.71773307579331,-51.09906415854323,0.0,0.0799419388714028,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18,1577308621.999,-27.71773298765357,-51.0990639481303,0.0,0.0229340925515205,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19,1577308623.999,-27.71773310398749,-51.0990637865245,0.0,0.0204983422816154,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20,1577308625.999,-27.717732990216223,-51.09906357519685,0.0,0.0243572711740663,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21,1577308626.999,-27.71773282925989,-51.09906354524176,0.0,0.0180793360608523,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22,1577308628.999,-27.717732944590548,-51.09906371020838,0.0,0.0206882068817415,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,1577308629.999,-27.717732915157,-51.09906345338125,0.0,0.0255366720516747,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24,1577308630.999,-27.717732932329906,-51.09906321428054,0.0,0.0236560585966052,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,1577308632.999,-27.717732951004383,-51.099062747615726,0.0,0.0460675797222737,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
26,1577308633.999,-27.71773298109217,-51.09906262298633,0.0,0.0127347931092515,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27,1577308635.999,-27.71773253217788,-51.09906276461715,0.0,0.0516699815239619,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28,1577308636.999,-27.71773249492941,-51.09906278603249,0.0,0.0046365906681478,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29,1577308638.999,-27.71773201152191,-51.09906247869636,0.0,0.0615485264149947,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
30,1577308639.999,-27.717731524792843,-51.09906197748844,0.0,0.073159221200315,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
31,1577308641.999,-27.71773115856153,-51.09906240156847,0.0,0.0582759773318614,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32,1577308642.999,-27.71772539316505,-51.09906825444154,0.0,0.8610077259305717,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,1577308644.999,-27.717694294895026,-51.09910964325781,3.2481685,5.341887118733398,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1577308645.999,-27.717666693306835,-51.09914469163039,4.6065183,4.615399903922399,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35,1577308647.999,-27.717604136324816,-51.09923111249592,4.7195473,10.985913030465996,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
36,1577308648.999,-27.717568588138576,-51.09927600637416,4.8109026,5.926117489467471,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37,1577308651.999,-27.717423600858343,-51.09944463230296,8.740122,23.123105760188945,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
38,1577308654.999,-27.717204015816822,-51.09969111981742,13.016212,34.394558138830725,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39,1577308655.999,-27.717112795869173,-51.09979315330035,14.281607,14.262958827296456,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40,1577308656.999,-27.717022018166908,-51.09989462832183,14.184688,14.18937861913798,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
41,1577308657.999,-27.716927909848387,-51.09999923567772,14.701608,14.668959972502469,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42,1577308658.999,-27.71682716765669,-51.10011080923156,15.69968,15.674754812525569,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43,1577308659.999,-27.716719463641407,-51.100228253167984,16.658405,16.631101210951098,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
44,1577308660.999,-27.71660523086616,-51.10035110705096,17.498314,17.52227779918559,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45,1577308661.999,-27.71648889250245,-51.10047026572678,17.415712,17.444050114681367,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46,1577308662.999,-27.7163685825169,-51.100587777368176,17.628784,17.664817112386583,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47,1577308663.999,-27.71624264796885,-51.10070660055277,18.250214,18.22274847687333,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
48,1577308664.999,-27.71611089293977,-51.10082866617845,18.948212,18.923097570717825,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
49,1577308665.999,-27.71597357935629,-51.10095321029434,19.597544,19.554915769727,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
50,1577308666.999,-27.71583217929342,-51.1010805518553,20.101685,20.080698924420474,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
51,1577308667.999,-27.71569323677465,-51.10120608567683,19.784367,19.756736301141604,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
52,1577308668.999,-27.71556018697958,-51.10132521090174,18.874311,18.852000217744447,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53,1577308669.999,-27.715438202607547,-51.101434375558334,17.293308,17.28086344143704,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
