,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577219670.0,-27.6869277355491,-51.1292774564717,5.6778884,5.504219355134243,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1577219671.0,-27.68687620397324,-51.129299820316405,6.0554733,6.121757171601634,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2,1577219672.0,-27.686824000946075,-51.12931958202763,6.2113824,6.104472630107258,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,1577219673.0,-27.6867715586626,-51.12934457799485,6.4516706,6.312820626450193,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,1577219674.0,-27.68671668188087,-51.12937740608802,6.7912955,6.889628263582457,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,1577219675.0,-27.68666282266956,-51.12941089057979,6.827432,6.82142391455195,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,1577219676.0,-27.68660703539972,-51.12944195346383,6.868465,6.899771090260155,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,1577219677.0,-27.68655025414824,-51.129472468586506,6.959493,6.975143873925859,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,1577219678.0,-27.68649245290294,-51.12950339276197,7.0801396,7.094531846022036,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,1577219679.0,-27.68643381219728,-51.12953412091701,7.1016474,7.170434223707379,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10,1577219680.0,-27.68637501160603,-51.12956193729666,7.0812874,7.070142162893514,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,1577219681.0,-27.68631287444765,-51.1295844315005,7.2510276,7.234395745000125,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,1577219682.0,-27.686248132616377,-51.12960499308411,7.3254924,7.455534377815969,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13,1577219683.0,-27.686183520079734,-51.129622977362565,7.3612423,7.376510547477419,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,1577219684.0,-27.68611756940501,-51.12964057313842,7.5011406,7.511579739145556,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15,1577219685.0,-27.686052155365186,-51.12965897812239,7.4808097,7.472727050101048,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16,1577219686.0,-27.68598657479112,-51.129677089757486,7.4972,7.483668840703548,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17,1577219687.0,-27.685922007129,-51.12969395124554,7.3677235,7.345816206070856,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18,1577219688.0,-27.6858612072938,-51.12971096470621,7.0364823,6.943383524188322,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19,1577219689.0,-27.6858028771494,-51.129726301190864,6.622751,6.638506619376825,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20,1577219690.0,-27.685746446607247,-51.12974244958816,6.5670877,6.453024516176663,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,1577219691.0,-27.685693833230168,-51.12975302928658,6.0814004,5.92299078215422,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,1577219692.0,-27.685646362968605,-51.12975671478054,5.395749,5.272936852706365,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23,1577219693.0,-27.68560843589073,-51.12975905742068,4.166407,4.209214806687748,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,1577219694.0,-27.68557612936308,-51.12976367846182,3.447921,3.6089333661031024,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,1577219695.0,-27.685558780513173,-51.12976896265763,1.9800755,1.99191662570955,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,1577219696.0,-27.68555095059821,-51.12977023651148,0.833833,0.876719532574576,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1577219697.0,-27.68554450389656,-51.12977181041482,0.66832066,0.7310640974223218,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,1577219698.0,-27.68553520727521,-51.12977503525203,1.0197101,1.0781973323977727,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29,1577219699.0,-27.68551754245896,-51.12978112889499,2.0226698,2.0477318810871075,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,1577219700.0,-27.68549418180945,-51.129788931946685,2.6530669,2.7007124162827485,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,1577219701.0,-27.685465137906125,-51.12980016746689,3.388139,3.40397499952026,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32,1577219702.0,-27.6854336230628,-51.1298143584407,3.3788555,3.762422111486391,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,1577219703.0,-27.6854058033072,-51.12982419085253,3.2176976,3.231810414019026,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1577219704.0,-27.685374819715943,-51.12983234012066,3.4365427,3.5262830146063022,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1577219705.0,-27.68534188182794,-51.12984525699032,4.032982,3.8660089379918334,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,1577219706.0,-27.685305538322552,-51.12986385571273,4.4201627,4.425597430463458,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,1577219707.0,-27.68526366071468,-51.12988447618481,5.0335083,5.0668769709373285,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,1577219708.0,-27.68521701608497,-51.12990501570289,5.2116632,5.551824450547264,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,1577219709.0,-27.685172532994827,-51.12991812180266,4.9037547,5.096092795037851,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1577219710.0,-27.68513113318261,-51.12992895973757,4.6987557,4.710622840523598,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
