X,Y
1577308867.999,2.0455334
1577308869.1042633,1.901881059199357
1577308870.2095263,1.8437694809340834
1577308871.3147895,1.8550635347439288
1577308872.4200528,2.1304162029304266
1577308873.5253158,2.1403810350463868
1577308874.630579,1.8893780708369732
1577308875.7358422,1.6308165848028182
1577308876.8411052,2.015587790344214
1577308877.9463685,1.2746473960606335
1577308879.0516317,1.5940092820962908
1577308880.156895,1.5785154480268002
1577308881.262158,1.8085587102754594
1577308882.3674212,2.0624198801999567
1577308883.4726844,2.434182963334465
1577308884.5779474,2.6376197343931675
1577308885.6832106,2.9524612252298357
1577308886.7884738,3.1938532520036937
1577308887.8937368,3.051079446650839
1577308888.999,2.7887282
