X,Y
1577309019.999,3.000318
1577309023.841158,3.2626008724051476
1577309027.6833158,3.1995142820705413
1577309031.5254738,2.273362604190493
1577309035.3676317,1.8271424821802378
1577309039.2097895,1.7355278132114529
1577309043.0519474,1.788296882838726
1577309046.8941052,1.8398263328732491
1577309050.7362633,1.8850952609030247
1577309054.578421,2.1217646646178245
1577309058.420579,1.8956020748226643
1577309062.2627368,3.7883994216358183
1577309066.1048949,3.3548281340238333
1577309069.9470527,4.028842485498309
1577309073.7892106,4.015624096291733
1577309077.6313684,4.9424972667866465
1577309081.4735262,3.4581850231731894
1577309085.3156843,4.7217382596192365
1577309089.1578422,5.266266033531332
1577309093.0,5.6403685
