X,Y
1577309347.0,19.315075
1577309349.1052632,18.910540287049294
1577309351.2105262,18.530389315232753
1577309353.3157895,18.143542426113843
1577309355.4210527,17.358709085021736
1577309357.5263157,16.609553097042085
1577309359.631579,15.710921587121486
1577309361.7368422,15.295320997325897
1577309363.8421052,14.846797422650576
1577309365.9473684,14.027543856476784
1577309368.0526316,14.363970746251821
1577309370.1578948,14.692488391202211
1577309372.2631578,15.362364172275544
1577309374.368421,16.99405086529541
1577309376.4736843,18.729185748146058
1577309378.5789473,19.91543323035288
1577309380.6842105,21.163250638371945
1577309382.7894738,21.557152397495507
1577309384.8947368,20.72242226641774
1577309387.0,20.368624
