X,Y
1577308987.999,3.7677057
1577308989.5779474,3.1960630400471923
1577308991.156895,3.035254950037956
1577308992.7358422,2.5294488225011826
1577308994.3147895,2.3270779392668244
1577308995.8937368,1.9741634396244048
1577308997.4726844,1.4602601564064026
1577308999.0516317,1.9199300650308608
1577309000.630579,2.2722661562934396
1577309002.2095263,2.5689740578694584
1577309003.7884738,2.7891683981581927
1577309005.3674212,2.8798669030997277
1577309006.9463685,2.9268531222852947
1577309008.5253158,2.6555555415016174
1577309010.1042633,2.5121281428324225
1577309011.6832106,2.4303022562355756
1577309013.262158,2.278934648468208
1577309014.8411052,2.50782877207191
1577309016.4200528,2.806214424968457
1577309017.999,2.7998657
