X,Y
1577309094.0,5.641037
1577309097.2631578,4.55913660380373
1577309100.5263157,4.156062677177429
1577309103.7894738,3.072494108659887
1577309107.0526316,4.366875061168551
1577309110.3157895,4.8260887386024
1577309113.5789473,5.066638939415073
1577309116.8421052,4.765260916265559
1577309120.1052632,4.320618157731819
1577309123.368421,3.09439292480011
1577309126.631579,3.6902641809235095
1577309129.8947368,3.279103389063358
1577309133.1578948,3.4917059592292787
1577309136.4210527,2.717408971001029
1577309139.6842105,2.8820031704360005
1577309142.9473684,2.7817549285184624
1577309146.2105262,2.798573739454412
1577309149.4736843,2.913122902835846
1577309152.7368422,3.436315700445747
1577309156.0,3.9968722
