X,Y
1577309388.0,20.46948
1577309393.8947368,18.561424645805836
1577309399.7894738,17.698314370187045
1577309405.6842105,16.964777462839603
1577309411.5789473,15.232536679432869
1577309417.4736843,16.694144922719953
1577309423.368421,18.597967159843922
1577309429.2631578,10.883489087041854
1577309435.1578948,7.6197273654870985
1577309441.0526316,14.117606895625471
1577309446.9473684,13.701568855426789
1577309452.8421052,6.869400054515719
1577309458.7368422,6.0581090517253875
1577309464.631579,5.25421218552227
1577309470.5263157,9.340431820667266
1577309476.4210527,10.429158305827976
1577309482.3157895,7.032424753924704
1577309488.2105262,11.61197422877574
1577309494.1052632,12.467842555987835
1577309500.0,12.562342
