X,Y
1577309582.0,9.060681
1577309585.7894738,7.191946493970942
1577309589.5789473,8.795503444375038
1577309593.368421,6.312822639378452
1577309597.1578948,4.003282723626971
1577309600.9473684,4.750301517139435
1577309604.7368422,4.206903046064377
1577309608.5263157,5.779698615451813
1577309612.3157895,8.491513591794133
1577309616.1052632,9.441953929818869
1577309619.8947368,8.289775834451675
1577309623.6842105,7.010918364618897
1577309627.4736843,4.307653591856003
1577309631.2631578,4.810485175816154
1577309635.0526316,6.868923277872324
1577309638.8421052,8.399060908376217
1577309642.631579,8.810054265830518
1577309646.4210527,8.249487248494148
1577309650.2105262,8.19701675361681
1577309654.0,9.656637
