X,Y
1577309157.0,4.0625615
1577309160.8947368,3.994741471867514
1577309164.7894738,3.602305328705597
1577309168.6842105,2.7651169314556596
1577309172.5789473,3.205716397660255
1577309176.4736843,2.8146472699987415
1577309180.368421,2.552288814494181
1577309184.2631578,2.6235416589794163
1577309188.1578948,3.6549388727579593
1577309192.0526316,3.5997668230631112
1577309195.9473684,3.3659380627193927
1577309199.8421052,2.9427250444632533
1577309203.7368422,4.23165382225132
1577309207.631579,4.164227490086318
1577309211.5263157,2.646816575818062
1577309215.4210527,4.083793956182194
1577309219.3157895,4.5430189312260385
1577309223.2105262,5.463693569439959
1577309227.1052632,5.860980431542158
1577309231.0,5.5418506
