,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577221159.0,-27.717713514214484,-51.09902670760132,0.019395487,0.0582927919266242,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1577221160.0,-27.7177133562653,-51.09902677516581,0.012466765,0.0187284562293714,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,1577221161.0,-27.71771311370291,-51.09902692932418,0.009586432,0.0308808882341868,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,1577221163.0,-27.717712561794364,-51.09902725087828,0.0089572165,0.0688917794327879,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4,1577221164.0,-27.7177125029702,-51.09902728494284,0.007535897,0.0073332987003735,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1577221166.0,-27.717712436024563,-51.09902707599546,0.015138206,0.0219005202625767,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1577221167.0,-27.717712322294457,-51.09902715568841,0.010821729,0.0148526275680048,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,1577221169.0,-27.717712405751584,-51.09902733038461,0.017342124,0.0195534000395139,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8,1577221170.0,-27.717712123171427,-51.09902754051302,0.015536463,0.03754974781099,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9,1577221172.0,-27.71771189078149,-51.09902734182535,0.026422877,0.0323589800519657,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10,1577221173.0,-27.71771162310168,-51.09902745406811,0.018917015,0.0316608951634178,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,1577221175.0,-27.71771160083146,-51.09902718184833,0.009550899,0.0269586940519514,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,1577221176.0,-27.717711612823123,-51.09902696896897,0.0060355295,0.0210355390482315,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13,1577221177.0,-27.717711499401435,-51.09902644003557,0.022046002,0.0536547405490445,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14,1577221179.0,-27.71771159662105,-51.09902614491197,0.013037179,0.0310341836205549,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15,1577221180.0,-27.71771168151181,-51.09902617304529,0.011209191,0.0098077588164759,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16,1577221182.0,-27.71771159835405,-51.09902610771792,0.009713354,0.0112437904248868,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
17,1577221183.0,-27.71771180009129,-51.09902612911044,0.016710153,0.0224548181019788,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18,1577221185.0,-27.717711919785124,-51.0990261639499,0.010513274,0.0137016235049756,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19,1577221186.0,-27.71771189528221,-51.0990261695507,0.009701109,0.0027708954459475,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20,1577221188.0,-27.717711977848545,-51.09902622183819,0.0058603655,0.0105025555875395,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21,1577221189.0,-27.71771196434829,-51.09902627876637,0.005907164,0.0058099975539471,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
22,1577221191.0,-27.717712105278405,-51.09902652507537,0.006661248,0.0288775369075673,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23,1577221192.0,-27.717712199156363,-51.09902647358513,0.007258018,0.011576191390683,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
24,1577221193.0,-27.71771214326195,-51.09902660896208,0.008752991,0.0147173314040085,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,1577221195.0,-27.71771210451429,-51.099026346077245,0.01873354,0.0262780903894553,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
